soil_type,growth_stage,water_balance_index,weather_risk_index,irrigation_system_type,rice_variety_code,is_weather_estimated,strategy,water_saving_percent,expected_yield_ton_per_ha,yield_baseline_ton_per_ha,ch4_reduction_percent,n2o_change_percent,net_gwp_reduction_percent
LOAM,RIPENING,DEFICIT,NORMAL,TECHNICAL,IR64,0,AWD_STRICT,35.0,5.39,5.5,50.0,14.0,16.14
LOAM,RIPENING,DEFICIT,NORMAL,TECHNICAL,INPARI_42_AGRITAN_GSR,0,AWD_STRICT,35.0,6.08,6.2,50.0,14.0,16.14
LOAM,RIPENING,DEFICIT,NORMAL,TECHNICAL,IR64,0,AWD_STRICT,35.0,5.39,5.5,50.0,14.0,16.14
LOAM,RIPENING,DEFICIT,NORMAL,TECHNICAL,MEKONGGA,0,AWD_STRICT,35.0,6.66,6.8,50.0,14.0,16.14
LOAM,RIPENING,DEFICIT,NORMAL,TECHNICAL,MEKONGGA,0,AWD_STRICT,35.0,6.66,6.8,50.0,14.0,16.14
LOAM,RIPENING,DEFICIT,NORMAL,TECHNICAL,CIHERANG,0,AWD_STRICT,35.0,5.88,6.0,50.0,14.0,16.14
LOAM,RIPENING,DEFICIT,NORMAL,TECHNICAL,INPARI_42_AGRITAN_GSR,0,AWD_STRICT,35.0,6.08,6.2,50.0,14.0,16.14
LOAM,RIPENING,DEFICIT,NORMAL,TECHNICAL,MEKONGGA,0,AWD_STRICT,35.0,6.66,6.8,50.0,14.0,16.14
LOAM,RIPENING,DEFICIT,NORMAL,TECHNICAL,MEKONGGA,0,AWD_STRICT,35.0,6.66,6.8,50.0,14.0,16.14
LOAM,RIPENING,DEFICIT,NORMAL,TECHNICAL,CIHERANG,0,AWD_STRICT,35.0,5.88,6.0,50.0,14.0,16.14
LOAM,RIPENING,DEFICIT,NORMAL,TECHNICAL,CIHERANG,0,AWD_STRICT,35.0,5.88,6.0,50.0,14.0,16.14
LOAM,RIPENING,DEFICIT,NORMAL,TECHNICAL,INPARI_42_AGRITAN_GSR,0,AWD_STRICT,35.0,6.08,6.2,50.0,14.0,16.14
LOAM,RIPENING,DEFICIT,NORMAL,TECHNICAL,IR64,0,AWD_STRICT,35.0,5.39,5.5,50.0,14.0,16.14
LOAM,RIPENING,DEFICIT,NORMAL,TECHNICAL,INPARI_42_AGRITAN_GSR,0,AWD_STRICT,35.0,6.08,6.2,50.0,14.0,16.14
LOAM,RIPENING,DEFICIT,NORMAL,TECHNICAL,IR64,0,AWD_STRICT,35.0,5.39,5.5,50.0,14.0,16.14
LOAM,RIPENING,DEFICIT,NORMAL,TECHNICAL,CIHERANG,0,AWD_STRICT,35.0,5.88,6.0,50.0,14.0,16.14
LOAM,RIPENING,DEFICIT,NORMAL,TECHNICAL,INPARI_32,0,AWD_STRICT,35.0,6.37,6.5,50.0,14.0,16.14
LOAM,RIPENING,DEFICIT,NORMAL,TECHNICAL,INPARI_42_AGRITAN_GSR,0,AWD_STRICT,35.0,6.08,6.2,50.0,14.0,16.14
LOAM,RIPENING,DEFICIT,NORMAL,TECHNICAL,INPARI_32,0,AWD_STRICT,35.0,6.37,6.5,50.0,14.0,16.14
LOAM,RIPENING,DEFICIT,NORMAL,TECHNICAL,IR64,0,AWD_STRICT,35.0,5.39,5.5,50.0,14.0,16.14
LOAM,RIPENING,DEFICIT,NORMAL,TECHNICAL,INPARI_42_AGRITAN_GSR,0,AWD_STRICT,35.0,6.08,6.2,50.0,14.0,16.14
LOAM,RIPENING,DEFICIT,NORMAL,TECHNICAL,INPARI_32,0,AWD_STRICT,35.0,6.37,6.5,50.0,14.0,16.14
LOAM,RIPENING,DEFICIT,NORMAL,TECHNICAL,INPARI_32,0,AWD_STRICT,35.0,6.37,6.5,50.0,14.0,16.14
LOAM,RIPENING,DEFICIT,NORMAL,TECHNICAL,INPARI_42_AGRITAN_GSR,0,AWD_STRICT,35.0,6.08,6.2,50.0,14.0,16.14
LOAM,RIPENING,DEFICIT,NORMAL,TECHNICAL,INPARI_32,0,AWD_STRICT,35.0,6.37,6.5,50.0,14.0,16.14
LOAM,RIPENING,DEFICIT,NORMAL,TECHNICAL,INPARI_42_AGRITAN_GSR,0,AWD_STRICT,35.0,6.08,6.2,50.0,14.0,16.14
LOAM,RIPENING,DEFICIT,NORMAL,TECHNICAL,INPARI_32,0,AWD_STRICT,35.0,6.37,6.5,50.0,14.0,16.14
LOAM,RIPENING,DEFICIT,NORMAL,TECHNICAL,CIHERANG,0,AWD_STRICT,35.0,5.88,6.0,50.0,14.0,16.14
LOAM,RIPENING,DEFICIT,NORMAL,TECHNICAL,INPARI_42_AGRITAN_GSR,0,AWD_STRICT,35.0,6.08,6.2,50.0,14.0,16.14
LOAM,RIPENING,DEFICIT,NORMAL,TECHNICAL,CIHERANG,0,AWD_STRICT,35.0,5.88,6.0,50.0,14.0,16.14
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,MEKONGGA,0,PARTIAL_IRRIGATION,18.0,6.53,6.8,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,CIHERANG,0,PARTIAL_IRRIGATION,18.0,5.76,6.0,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,INPARI_32,0,PARTIAL_IRRIGATION,18.0,6.24,6.5,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,IR64,0,PARTIAL_IRRIGATION,18.0,5.28,5.5,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,CIHERANG,0,PARTIAL_IRRIGATION,18.0,5.76,6.0,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,CIHERANG,0,PARTIAL_IRRIGATION,18.0,5.76,6.0,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,CIHERANG,0,PARTIAL_IRRIGATION,18.0,5.76,6.0,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,IR64,0,PARTIAL_IRRIGATION,18.0,5.28,5.5,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,IR64,0,PARTIAL_IRRIGATION,18.0,5.28,5.5,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,CIHERANG,0,PARTIAL_IRRIGATION,18.0,5.76,6.0,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,MEKONGGA,0,PARTIAL_IRRIGATION,18.0,6.53,6.8,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,IR64,0,PARTIAL_IRRIGATION,18.0,5.28,5.5,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,IR64,0,PARTIAL_IRRIGATION,18.0,5.28,5.5,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,IR64,0,PARTIAL_IRRIGATION,18.0,5.28,5.5,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,INPARI_42_AGRITAN_GSR,0,PARTIAL_IRRIGATION,18.0,5.95,6.2,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,CIHERANG,0,PARTIAL_IRRIGATION,18.0,5.76,6.0,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,MEKONGGA,0,PARTIAL_IRRIGATION,18.0,6.53,6.8,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,IR64,0,PARTIAL_IRRIGATION,18.0,5.28,5.5,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,INPARI_42_AGRITAN_GSR,0,PARTIAL_IRRIGATION,18.0,5.95,6.2,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,INPARI_32,0,PARTIAL_IRRIGATION,18.0,6.24,6.5,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,INPARI_32,0,PARTIAL_IRRIGATION,18.0,6.24,6.5,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,IR64,0,PARTIAL_IRRIGATION,18.0,5.28,5.5,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,MEKONGGA,0,PARTIAL_IRRIGATION,18.0,6.53,6.8,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,MEKONGGA,0,PARTIAL_IRRIGATION,18.0,6.53,6.8,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,CIHERANG,0,PARTIAL_IRRIGATION,18.0,5.76,6.0,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,IR64,0,PARTIAL_IRRIGATION,18.0,5.28,5.5,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,INPARI_32,0,PARTIAL_IRRIGATION,18.0,6.24,6.5,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,CIHERANG,0,PARTIAL_IRRIGATION,18.0,5.76,6.0,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,MEKONGGA,0,PARTIAL_IRRIGATION,18.0,6.53,6.8,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,CIHERANG,0,PARTIAL_IRRIGATION,18.0,5.76,6.0,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,INPARI_32,0,PARTIAL_IRRIGATION,18.0,6.24,6.5,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,MEKONGGA,0,PARTIAL_IRRIGATION,18.0,6.53,6.8,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,INPARI_42_AGRITAN_GSR,0,PARTIAL_IRRIGATION,18.0,5.95,6.2,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,INPARI_42_AGRITAN_GSR,0,PARTIAL_IRRIGATION,18.0,5.95,6.2,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,IR64,0,PARTIAL_IRRIGATION,18.0,5.28,5.5,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,CIHERANG,0,PARTIAL_IRRIGATION,18.0,5.76,6.0,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,MEKONGGA,0,PARTIAL_IRRIGATION,18.0,6.53,6.8,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,IR64,0,PARTIAL_IRRIGATION,18.0,5.28,5.5,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,CIHERANG,0,PARTIAL_IRRIGATION,18.0,5.76,6.0,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,INPARI_32,0,PARTIAL_IRRIGATION,18.0,6.24,6.5,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,MEKONGGA,0,PARTIAL_IRRIGATION,18.0,6.53,6.8,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,CIHERANG,0,PARTIAL_IRRIGATION,18.0,5.76,6.0,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,MEKONGGA,0,PARTIAL_IRRIGATION,18.0,6.53,6.8,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,CIHERANG,0,PARTIAL_IRRIGATION,18.0,5.76,6.0,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,INPARI_32,0,PARTIAL_IRRIGATION,18.0,6.24,6.5,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,MEKONGGA,0,PARTIAL_IRRIGATION,18.0,6.53,6.8,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,INPARI_42_AGRITAN_GSR,0,PARTIAL_IRRIGATION,18.0,5.95,6.2,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,INPARI_32,0,PARTIAL_IRRIGATION,18.0,6.24,6.5,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,CIHERANG,0,PARTIAL_IRRIGATION,18.0,5.76,6.0,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,MEKONGGA,0,PARTIAL_IRRIGATION,18.0,6.53,6.8,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,INPARI_32,0,PARTIAL_IRRIGATION,18.0,6.24,6.5,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,CIHERANG,0,PARTIAL_IRRIGATION,18.0,5.76,6.0,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,INPARI_42_AGRITAN_GSR,0,PARTIAL_IRRIGATION,18.0,5.95,6.2,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,INPARI_42_AGRITAN_GSR,0,PARTIAL_IRRIGATION,18.0,5.95,6.2,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,CIHERANG,0,PARTIAL_IRRIGATION,18.0,5.76,6.0,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,INPARI_42_AGRITAN_GSR,0,PARTIAL_IRRIGATION,18.0,5.95,6.2,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,INPARI_32,0,PARTIAL_IRRIGATION,18.0,6.24,6.5,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,INPARI_42_AGRITAN_GSR,0,PARTIAL_IRRIGATION,18.0,5.95,6.2,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,IR64,0,PARTIAL_IRRIGATION,18.0,5.28,5.5,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,INPARI_42_AGRITAN_GSR,0,PARTIAL_IRRIGATION,18.0,5.95,6.2,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,IR64,0,PARTIAL_IRRIGATION,18.0,5.28,5.5,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,MEKONGGA,0,PARTIAL_IRRIGATION,18.0,6.53,6.8,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,INPARI_32,0,PARTIAL_IRRIGATION,18.0,6.24,6.5,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,MEKONGGA,0,PARTIAL_IRRIGATION,18.0,6.53,6.8,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,MEKONGGA,0,PARTIAL_IRRIGATION,18.0,6.53,6.8,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,INPARI_42_AGRITAN_GSR,0,PARTIAL_IRRIGATION,18.0,5.95,6.2,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,INPARI_42_AGRITAN_GSR,0,PARTIAL_IRRIGATION,18.0,5.95,6.2,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,INPARI_42_AGRITAN_GSR,0,PARTIAL_IRRIGATION,18.0,5.95,6.2,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,MEKONGGA,0,PARTIAL_IRRIGATION,18.0,6.53,6.8,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,INPARI_32,0,PARTIAL_IRRIGATION,18.0,6.24,6.5,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,INPARI_32,0,PARTIAL_IRRIGATION,18.0,6.24,6.5,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,IR64,0,PARTIAL_IRRIGATION,18.0,5.28,5.5,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,CIHERANG,0,PARTIAL_IRRIGATION,18.0,5.76,6.0,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,INPARI_32,0,PARTIAL_IRRIGATION,18.0,6.24,6.5,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,INPARI_42_AGRITAN_GSR,0,PARTIAL_IRRIGATION,18.0,5.95,6.2,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,IR64,0,PARTIAL_IRRIGATION,18.0,5.28,5.5,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,INPARI_42_AGRITAN_GSR,0,PARTIAL_IRRIGATION,18.0,5.95,6.2,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,MEKONGGA,0,PARTIAL_IRRIGATION,18.0,6.53,6.8,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,MEKONGGA,0,PARTIAL_IRRIGATION,18.0,6.53,6.8,20.0,5.0,6.77
CLAY,RIPENING,SURPLUS,NORMAL,TECHNICAL,INPARI_42_AGRITAN_GSR,0,PARTIAL_IRRIGATION,18.0,5.95,6.2,20.0,5.0,6.77
SANDY,RIPENING,DEFICIT,DROUGHT_HIGH,RAINFED,INPARI_32,0,AWD_MILD,22.0,6.57,6.5,35.0,8.0,12.25
SANDY,RIPENING,DEFICIT,DROUGHT_HIGH,RAINFED,CIHERANG,0,AWD_MILD,22.0,6.06,6.0,35.0,8.0,12.25
SANDY,RIPENING,DEFICIT,DROUGHT_HIGH,RAINFED,INPARI_42_AGRITAN_GSR,0,AWD_MILD,22.0,6.26,6.2,35.0,8.0,12.25
SANDY,RIPENING,DEFICIT,DROUGHT_HIGH,RAINFED,INPARI_32,0,AWD_MILD,22.0,6.57,6.5,35.0,8.0,12.25
SANDY,RIPENING,DEFICIT,DROUGHT_HIGH,RAINFED,IR64,0,AWD_MILD,22.0,5.55,5.5,35.0,8.0,12.25
SANDY,RIPENING,DEFICIT,DROUGHT_HIGH,RAINFED,INPARI_42_AGRITAN_GSR,0,AWD_MILD,22.0,6.26,6.2,35.0,8.0,12.25
SANDY,RIPENING,DEFICIT,DROUGHT_HIGH,RAINFED,IR64,0,AWD_MILD,22.0,5.55,5.5,35.0,8.0,12.25
SANDY,RIPENING,DEFICIT,DROUGHT_HIGH,RAINFED,INPARI_32,0,AWD_MILD,22.0,6.57,6.5,35.0,8.0,12.25
SANDY,RIPENING,DEFICIT,DROUGHT_HIGH,RAINFED,INPARI_32,0,AWD_MILD,22.0,6.57,6.5,35.0,8.0,12.25
SANDY,RIPENING,DEFICIT,DROUGHT_HIGH,RAINFED,INPARI_32,0,AWD_MILD,22.0,6.57,6.5,35.0,8.0,12.25
SANDY,RIPENING,DEFICIT,DROUGHT_HIGH,RAINFED,INPARI_32,0,AWD_MILD,22.0,6.57,6.5,35.0,8.0,12.25
SANDY,RIPENING,DEFICIT,DROUGHT_HIGH,RAINFED,MEKONGGA,0,AWD_MILD,22.0,6.87,6.8,35.0,8.0,12.25
SANDY,RIPENING,DEFICIT,DROUGHT_HIGH,RAINFED,INPARI_32,0,AWD_MILD,22.0,6.57,6.5,35.0,8.0,12.25
SANDY,RIPENING,DEFICIT,DROUGHT_HIGH,RAINFED,MEKONGGA,0,AWD_MILD,22.0,6.87,6.8,35.0,8.0,12.25
SANDY,RIPENING,DEFICIT,DROUGHT_HIGH,RAINFED,CIHERANG,0,AWD_MILD,22.0,6.06,6.0,35.0,8.0,12.25
SANDY,RIPENING,DEFICIT,DROUGHT_HIGH,RAINFED,MEKONGGA,0,AWD_MILD,22.0,6.87,6.8,35.0,8.0,12.25
SANDY,RIPENING,DEFICIT,DROUGHT_HIGH,RAINFED,IR64,0,AWD_MILD,22.0,5.55,5.5,35.0,8.0,12.25
SANDY,RIPENING,DEFICIT,DROUGHT_HIGH,RAINFED,CIHERANG,0,AWD_MILD,22.0,6.06,6.0,35.0,8.0,12.25
SANDY,RIPENING,DEFICIT,DROUGHT_HIGH,RAINFED,IR64,0,AWD_MILD,22.0,5.55,5.5,35.0,8.0,12.25
SANDY,RIPENING,DEFICIT,DROUGHT_HIGH,RAINFED,INPARI_42_AGRITAN_GSR,0,AWD_MILD,22.0,6.26,6.2,35.0,8.0,12.25
SANDY,RIPENING,DEFICIT,DROUGHT_HIGH,RAINFED,INPARI_42_AGRITAN_GSR,0,AWD_MILD,22.0,6.26,6.2,35.0,8.0,12.25
SANDY,RIPENING,DEFICIT,DROUGHT_HIGH,RAINFED,MEKONGGA,0,AWD_MILD,22.0,6.87,6.8,35.0,8.0,12.25
SANDY,RIPENING,DEFICIT,DROUGHT_HIGH,RAINFED,IR64,0,AWD_MILD,22.0,5.55,5.5,35.0,8.0,12.25
SANDY,RIPENING,DEFICIT,DROUGHT_HIGH,RAINFED,INPARI_42_AGRITAN_GSR,0,AWD_MILD,22.0,6.26,6.2,35.0,8.0,12.25
SANDY,RIPENING,DEFICIT,DROUGHT_HIGH,RAINFED,INPARI_42_AGRITAN_GSR,0,AWD_MILD,22.0,6.26,6.2,35.0,8.0,12.25
SANDY,RIPENING,DEFICIT,DROUGHT_HIGH,RAINFED,INPARI_42_AGRITAN_GSR,0,AWD_MILD,22.0,6.26,6.2,35.0,8.0,12.25
SANDY,RIPENING,DEFICIT,DROUGHT_HIGH,RAINFED,CIHERANG,0,AWD_MILD,22.0,6.06,6.0,35.0,8.0,12.25
SANDY,RIPENING,DEFICIT,DROUGHT_HIGH,RAINFED,CIHERANG,0,AWD_MILD,22.0,6.06,6.0,35.0,8.0,12.25
SANDY,RIPENING,DEFICIT,DROUGHT_HIGH,RAINFED,INPARI_32,0,AWD_MILD,22.0,6.57,6.5,35.0,8.0,12.25
SANDY,RIPENING,DEFICIT,DROUGHT_HIGH,RAINFED,IR64,0,AWD_MILD,22.0,5.55,5.5,35.0,8.0,12.25
SANDY,RIPENING,DEFICIT,DROUGHT_HIGH,RAINFED,INPARI_42_AGRITAN_GSR,0,AWD_MILD,22.0,6.26,6.2,35.0,8.0,12.25
SANDY,RIPENING,DEFICIT,DROUGHT_HIGH,RAINFED,IR64,0,AWD_MILD,22.0,5.55,5.5,35.0,8.0,12.25
SANDY,RIPENING,DEFICIT,DROUGHT_HIGH,RAINFED,INPARI_32,0,AWD_MILD,22.0,6.57,6.5,35.0,8.0,12.25
SANDY,RIPENING,DEFICIT,DROUGHT_HIGH,RAINFED,MEKONGGA,0,AWD_MILD,22.0,6.87,6.8,35.0,8.0,12.25
SANDY,RIPENING,DEFICIT,DROUGHT_HIGH,RAINFED,INPARI_32,0,AWD_MILD,22.0,6.57,6.5,35.0,8.0,12.25
SANDY,RIPENING,DEFICIT,DROUGHT_HIGH,RAINFED,INPARI_42_AGRITAN_GSR,0,AWD_MILD,22.0,6.26,6.2,35.0,8.0,12.25
SANDY,RIPENING,DEFICIT,DROUGHT_HIGH,RAINFED,MEKONGGA,0,AWD_MILD,22.0,6.87,6.8,35.0,8.0,12.25
SANDY,RIPENING,DEFICIT,DROUGHT_HIGH,RAINFED,MEKONGGA,0,AWD_MILD,22.0,6.87,6.8,35.0,8.0,12.25
SANDY,RIPENING,DEFICIT,DROUGHT_HIGH,RAINFED,INPARI_32,0,AWD_MILD,22.0,6.57,6.5,35.0,8.0,12.25
SANDY,RIPENING,DEFICIT,DROUGHT_HIGH,RAINFED,INPARI_42_AGRITAN_GSR,0,AWD_MILD,22.0,6.26,6.2,35.0,8.0,12.25
SANDY,RIPENING,DEFICIT,DROUGHT_HIGH,RAINFED,MEKONGGA,0,AWD_MILD,22.0,6.87,6.8,35.0,8.0,12.25
SANDY,RIPENING,DEFICIT,DROUGHT_HIGH,RAINFED,INPARI_32,0,AWD_MILD,22.0,6.57,6.5,35.0,8.0,12.25
SANDY,RIPENING,DEFICIT,DROUGHT_HIGH,RAINFED,INPARI_32,0,AWD_MILD,22.0,6.57,6.5,35.0,8.0,12.25
SANDY,RIPENING,DEFICIT,DROUGHT_HIGH,RAINFED,INPARI_42_AGRITAN_GSR,0,AWD_MILD,22.0,6.26,6.2,35.0,8.0,12.25
SANDY,RIPENING,DEFICIT,DROUGHT_HIGH,RAINFED,INPARI_32,0,AWD_MILD,22.0,6.57,6.5,35.0,8.0,12.25
SANDY,RIPENING,DEFICIT,DROUGHT_HIGH,RAINFED,INPARI_32,0,AWD_MILD,22.0,6.57,6.5,35.0,8.0,12.25
SANDY,RIPENING,DEFICIT,DROUGHT_HIGH,RAINFED,INPARI_32,0,AWD_MILD,22.0,6.57,6.5,35.0,8.0,12.25
SANDY,RIPENING,DEFICIT,DROUGHT_HIGH,RAINFED,IR64,0,AWD_MILD,22.0,5.55,5.5,35.0,8.0,12.25
SANDY,RIPENING,DEFICIT,DROUGHT_HIGH,RAINFED,CIHERANG,0,AWD_MILD,22.0,6.06,6.0,35.0,8.0,12.25
SANDY,RIPENING,DEFICIT,DROUGHT_HIGH,RAINFED,IR64,0,AWD_MILD,22.0,5.55,5.5,35.0,8.0,12.25
SANDY,RIPENING,DEFICIT,DROUGHT_HIGH,RAINFED,INPARI_32,0,AWD_MILD,22.0,6.57,6.5,35.0,8.0,12.25
SANDY,RIPENING,DEFICIT,DROUGHT_HIGH,RAINFED,CIHERANG,0,AWD_MILD,22.0,6.06,6.0,35.0,8.0,12.25
SANDY,RIPENING,DEFICIT,DROUGHT_HIGH,RAINFED,MEKONGGA,0,AWD_MILD,22.0,6.87,6.8,35.0,8.0,12.25
SANDY,RIPENING,DEFICIT,DROUGHT_HIGH,RAINFED,IR64,0,AWD_MILD,22.0,5.55,5.5,35.0,8.0,12.25
SANDY,RIPENING,DEFICIT,DROUGHT_HIGH,RAINFED,IR64,0,AWD_MILD,22.0,5.55,5.5,35.0,8.0,12.25
SANDY,RIPENING,DEFICIT,DROUGHT_HIGH,RAINFED,IR64,0,AWD_MILD,22.0,5.55,5.5,35.0,8.0,12.25
SANDY,RIPENING,DEFICIT,DROUGHT_HIGH,RAINFED,INPARI_42_AGRITAN_GSR,0,AWD_MILD,22.0,6.26,6.2,35.0,8.0,12.25
SANDY,RIPENING,DEFICIT,DROUGHT_HIGH,RAINFED,INPARI_32,0,AWD_MILD,22.0,6.57,6.5,35.0,8.0,12.25
SANDY,RIPENING,DEFICIT,DROUGHT_HIGH,RAINFED,MEKONGGA,0,AWD_MILD,22.0,6.87,6.8,35.0,8.0,12.25
SANDY,RIPENING,DEFICIT,DROUGHT_HIGH,RAINFED,MEKONGGA,0,AWD_MILD,22.0,6.87,6.8,35.0,8.0,12.25
SANDY,RIPENING,DEFICIT,DROUGHT_HIGH,RAINFED,MEKONGGA,0,AWD_MILD,22.0,6.87,6.8,35.0,8.0,12.25
SANDY,RIPENING,DEFICIT,DROUGHT_HIGH,RAINFED,INPARI_32,0,AWD_MILD,22.0,6.57,6.5,35.0,8.0,12.25
SANDY,RIPENING,DEFICIT,DROUGHT_HIGH,RAINFED,CIHERANG,0,AWD_MILD,22.0,6.06,6.0,35.0,8.0,12.25
